user_id,product_id,product_name,category,product_description,rating,price
93,71,Laptop,Beauty,Laptop for Beauty category with premium quality and smart features,4,509.21
196,71,Blender,Beauty,Blender for Beauty category with premium quality and smart features,5,683.59
31,17,Novel,Fashion,Novel for Fashion category with premium quality and smart features,3,796.95
87,72,Camera,Sports,Camera for Sports category with premium quality and smart features,2,207.07
131,52,Smartphone,Electronics,Smartphone for Electronics category with premium quality and smart features,1,145.67
86,61,Headphones,Toys,Headphones for Toys category with premium quality and smart features,5,894.2
36,42,Headphones,Sports,Headphones for Sports category with premium quality and smart features,4,990.71
190,39,Watch,Sports,Watch for Sports category with premium quality and smart features,5,537.02
182,73,Backpack,Beauty,Backpack for Beauty category with premium quality and smart features,1,374.67
173,15,Perfume,Groceries,Perfume for Groceries category with premium quality and smart features,3,798.79
186,4,Sneakers,Toys,Sneakers for Toys category with premium quality and smart features,5,581.86
185,7,Headphones,Toys,Headphones for Toys category with premium quality and smart features,5,632.73
159,49,Blender,Books,Blender for Books category with premium quality and smart features,2,41.25
180,15,Smartphone,Home,Smartphone for Home category with premium quality and smart features,4,320.56
39,53,Novel,Home,Novel for Home category with premium quality and smart features,5,777.22
121,8,Watch,Books,Watch for Books category with premium quality and smart features,2,565.28
170,62,Cookware,Groceries,Cookware for Groceries category with premium quality and smart features,2,465.07
137,44,Gaming Mouse,Sports,Gaming Mouse for Sports category with premium quality and smart features,3,613.98
50,32,Watch,Beauty,Watch for Beauty category with premium quality and smart features,3,232.62
77,37,Keyboard,Home,Keyboard for Home category with premium quality and smart features,4,323.87
90,72,Sneakers,Beauty,Sneakers for Beauty category with premium quality and smart features,1,577.74
140,49,Blender,Groceries,Blender for Groceries category with premium quality and smart features,3,955.06
38,38,Sneakers,Electronics,Sneakers for Electronics category with premium quality and smart features,1,352.9
114,33,T-Shirt,Toys,T-Shirt for Toys category with premium quality and smart features,2,829.67
70,72,Headphones,Beauty,Headphones for Beauty category with premium quality and smart features,1,619.52
151,31,Smartphone,Home,Smartphone for Home category with premium quality and smart features,5,233.41
60,7,Novel,Fashion,Novel for Fashion category with premium quality and smart features,3,720.18
26,18,Watch,Electronics,Watch for Electronics category with premium quality and smart features,2,412.84
122,62,Camera,Home,Camera for Home category with premium quality and smart features,3,327.96
166,8,Gaming Mouse,Fashion,Gaming Mouse for Fashion category with premium quality and smart features,5,239.9
190,5,Novel,Books,Novel for Books category with premium quality and smart features,2,934.58
10,51,Headphones,Toys,Headphones for Toys category with premium quality and smart features,3,877.98
3,39,Football,Fashion,Football for Fashion category with premium quality and smart features,3,291.72
165,70,Football,Toys,Football for Toys category with premium quality and smart features,2,852.55
120,35,Camera,Home,Camera for Home category with premium quality and smart features,1,337.38
188,59,Keyboard,Beauty,Keyboard for Beauty category with premium quality and smart features,2,23.94
87,38,Headphones,Home,Headphones for Home category with premium quality and smart features,5,857.59
104,55,Laptop,Sports,Laptop for Sports category with premium quality and smart features,4,672.56
48,18,Cookware,Toys,Cookware for Toys category with premium quality and smart features,2,16.76
99,31,Camera,Toys,Camera for Toys category with premium quality and smart features,3,954.49
78,75,Sneakers,Electronics,Sneakers for Electronics category with premium quality and smart features,3,695.84
16,16,Sneakers,Toys,Sneakers for Toys category with premium quality and smart features,2,411.36
129,40,Gaming Mouse,Fashion,Gaming Mouse for Fashion category with premium quality and smart features,3,373.87
57,29,Backpack,Books,Backpack for Books category with premium quality and smart features,2,460.43
156,48,Keyboard,Groceries,Keyboard for Groceries category with premium quality and smart features,5,913.67
194,69,Camera,Home,Camera for Home category with premium quality and smart features,2,683.54
153,11,Watch,Toys,Watch for Toys category with premium quality and smart features,3,87.32
145,15,Blender,Electronics,Blender for Electronics category with premium quality and smart features,5,903.86
52,74,Headphones,Books,Headphones for Books category with premium quality and smart features,3,855.94
114,15,Keyboard,Home,Keyboard for Home category with premium quality and smart features,5,493.94
131,58,Backpack,Electronics,Backpack for Electronics category with premium quality and smart features,2,518.12
117,73,Watch,Electronics,Watch for Electronics category with premium quality and smart features,4,676.04
79,3,Sneakers,Groceries,Sneakers for Groceries category with premium quality and smart features,1,748.35
149,10,Novel,Electronics,Novel for Electronics category with premium quality and smart features,3,703.38
139,8,Football,Fashion,Football for Fashion category with premium quality and smart features,4,41.42
105,24,Camera,Books,Camera for Books category with premium quality and smart features,4,380.72
98,58,Novel,Groceries,Novel for Groceries category with premium quality and smart features,1,685.9
170,70,Gaming Mouse,Books,Gaming Mouse for Books category with premium quality and smart features,3,127.45
138,51,Keyboard,Books,Keyboard for Books category with premium quality and smart features,2,836.47
194,3,Backpack,Beauty,Backpack for Beauty category with premium quality and smart features,5,429.89
98,30,Backpack,Home,Backpack for Home category with premium quality and smart features,3,163.57
49,15,Camera,Electronics,Camera for Electronics category with premium quality and smart features,4,618.77
5,31,Laptop,Home,Laptop for Home category with premium quality and smart features,1,598.0
115,77,T-Shirt,Electronics,T-Shirt for Electronics category with premium quality and smart features,1,408.24
60,70,Camera,Home,Camera for Home category with premium quality and smart features,1,148.73
75,30,Perfume,Sports,Perfume for Sports category with premium quality and smart features,5,774.81
83,31,Football,Beauty,Football for Beauty category with premium quality and smart features,2,985.84
134,29,Sneakers,Groceries,Sneakers for Groceries category with premium quality and smart features,3,70.35
152,23,Watch,Groceries,Watch for Groceries category with premium quality and smart features,4,56.42
89,49,Keyboard,Sports,Keyboard for Sports category with premium quality and smart features,4,414.18
77,49,Camera,Books,Camera for Books category with premium quality and smart features,5,478.78
58,39,Camera,Books,Camera for Books category with premium quality and smart features,4,915.59
144,53,Watch,Groceries,Watch for Groceries category with premium quality and smart features,5,142.75
63,33,Cookware,Home,Cookware for Home category with premium quality and smart features,1,923.0
95,12,Smartphone,Home,Smartphone for Home category with premium quality and smart features,3,383.4
155,78,Blender,Electronics,Blender for Electronics category with premium quality and smart features,1,196.28
195,76,Backpack,Home,Backpack for Home category with premium quality and smart features,2,870.78
86,39,T-Shirt,Electronics,T-Shirt for Electronics category with premium quality and smart features,2,962.46
31,62,Keyboard,Home,Keyboard for Home category with premium quality and smart features,5,706.73
102,31,Camera,Sports,Camera for Sports category with premium quality and smart features,3,386.86
137,46,Sneakers,Beauty,Sneakers for Beauty category with premium quality and smart features,3,517.69
128,60,Camera,Fashion,Camera for Fashion category with premium quality and smart features,4,764.01
82,27,Cookware,Sports,Cookware for Sports category with premium quality and smart features,4,55.26
57,19,Sneakers,Electronics,Sneakers for Electronics category with premium quality and smart features,5,935.41
149,54,Headphones,Beauty,Headphones for Beauty category with premium quality and smart features,2,336.57
98,73,Backpack,Home,Backpack for Home category with premium quality and smart features,5,658.06
176,44,Camera,Beauty,Camera for Beauty category with premium quality and smart features,4,966.84
165,63,Headphones,Toys,Headphones for Toys category with premium quality and smart features,3,177.57
185,70,Headphones,Toys,Headphones for Toys category with premium quality and smart features,5,990.42
16,68,Blender,Electronics,Blender for Electronics category with premium quality and smart features,1,945.74
172,7,Novel,Electronics,Novel for Electronics category with premium quality and smart features,2,844.12
60,9,Smartphone,Books,Smartphone for Books category with premium quality and smart features,2,510.68
